# X T Absolute_Difference
0.91 0.03 0.000564102
0.92 0.03 0.000600752
0.93 0.03 0.000638628
0.94 0.03 0.000677725
0.95 0.03 0.000718081
0.96 0.03 0.000759799
0.97 0.03 0.000803078
0.98 0.03 0.000848255
0.99 0.03 0.000895858
1 0.03 0.000946677

0 0.04 5.00435e-06
0.01 0.04 4.78083e-06
0.02 0.04 4.56704e-06
0.03 0.04 4.36504e-06
0.04 0.04 4.17612e-06
0.05 0.04 4.001e-06
0.06 0.04 3.84008e-06
0.07 0.04 3.69353e-06
0.08 0.04 3.56147e-06
0.09 0.04 3.44398e-06
0.1 0.04 3.34119e-06
0.11 0.04 3.25327e-06
0.12 0.04 3.18053e-06
0.13 0.04 3.12335e-06
0.14 0.04 3.08227e-06
0.15 0.04 3.05793e-06
0.16 0.04 3.05111e-06
0.17 0.04 3.06276e-06
0.18 0.04 3.09396e-06
0.19 0.04 3.14593e-06
0.2 0.04 3.2201e-06
0.21 0.04 3.31804e-06
0.22 0.04 3.44151e-06
0.23 0.04 3.59248e-06
0.24 0.04 3.77314e-06
0.25 0.04 3.98591e-06
0.26 0.04 4.23344e-06
0.27 0.04 4.51869e-06
0.28 0.04 4.84489e-06
0.29 0.04 5.21559e-06
0.3 0.04 5.63468e-06
0.31 0.04 6.10646e-06
0.32 0.04 6.63558e-06
0.33 0.04 7.22716e-06
0.34 0.04 7.88678e-06
0.35 0.04 8.62053e-06
0.36 0.04 9.43501e-06
0.37 0.04 1.03374e-05
0.38 0.04 1.13356e-05
0.39 0.04 1.2438e-05
0.4 0.04 1.36538e-05
0.41 0.04 1.49929e-05
0.42 0.04 1.64661e-05
0.43 0.04 1.80847e-05
0.44 0.04 1.98613e-05
0.45 0.04 2.18091e-05
0.46 0.04 2.39424e-05
0.47 0.04 2.62765e-05
0.48 0.04 2.88276e-05
0.49 0.04 3.1613e-05
0.5 0.04 3.46514e-05
0.51 0.04 3.79621e-05
0.52 0.04 4.1566e-05
0.53 0.04 4.54848e-05
0.54 0.04 4.97416e-05
0.55 0.04 5.43605e-05
0.56 0.04 5.93669e-05
0.57 0.04 6.47871e-05
0.58 0.04 7.06487e-05
0.59 0.04 7.69799e-05
0.6 0.04 8.38104e-05
0.61 0.04 9.11702e-05
0.62 0.04 9.90905e-05
0.63 0.04 0.000107603
0.64 0.04 0.000116739
0.65 0.04 0.000126532
0.66 0.04 0.000137014
0.67 0.04 0.000148218
0.68 0.04 0.000160176
0.69 0.04 0.000172919
